stock_code,description,first_sale_date,last_sale_date,total_units,total_revenue,avg_unit_price
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,2010-12-08 15:56:00,2011-11-14 15:27:00,92,264.46999999999997,3.1765384615384615
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2010-12-02 15:19:00,2011-12-06 16:26:00,186,332.14,2.971724137931034
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,2010-12-02 15:19:00,2011-10-11 12:36:00,144,255.0,4.041538461538462
84963A,PINK PAINTED KASHMIRI CHAIR,2010-12-05 11:57:00,2010-12-05 11:57:00,4,171.8,42.95
84963B,BLUE PAINTED KASHMIRI CHAIR,2011-08-04 13:03:00,2011-08-04 13:03:00,3,149.85000000000002,49.95
84968A,SET OF 16 VINTAGE ROSE CUTLERY,2010-12-05 14:02:00,2011-12-04 15:13:00,267,3139.2999999999997,13.837070707070707
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2011-03-18 11:24:00,2011-04-06 11:34:00,2,25.5,12.75
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,2010-12-01 12:49:00,2011-11-23 12:05:00,317,3585.99,14.927403846153847
84968D,SET OF 16 VINTAGE RED CUTLERY,2010-12-07 14:31:00,2011-12-08 09:20:00,157,1661.47,12.196181818181817
84968E,SET OF 16 VINTAGE BLACK CUTLERY,2010-12-10 14:59:00,2011-12-07 14:34:00,132,1522.53,12.58
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2010-12-06 10:36:00,2011-11-13 11:37:00,177,1905.6799999999998,12.321846153846153
84968a,SET OF 16 VINTAGE ROSE CUTLERY,2010-12-09 16:26:00,2011-10-31 13:48:00,5,125.32999999999998,25.136666666666667
84968d,SET OF 16 VINTAGE RED CUTLERY,2011-02-04 09:11:00,2011-10-04 10:14:00,3,74.88,24.959999999999997
84968e,SET OF 16 VINTAGE BLACK CUTLERY,2010-12-09 16:27:00,2011-12-09 10:26:00,8,200.21,25.048333333333332
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,2010-12-21 15:20:00,2010-12-21 15:20:00,1,25.49,25.49
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2010-12-01 08:34:00,2011-12-06 16:26:00,558,2389.52,4.66047619047619
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2010-12-01 11:41:00,2011-12-09 08:59:00,6064,6411.5199999999995,1.3050436681222708
84970S,HANGING HEART ZINC T-LIGHT HOLDER,2010-12-01 10:19:00,2011-12-09 10:03:00,8879,7650.3099999999995,1.141173184357542
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,2010-12-03 11:13:00,2011-12-07 10:35:00,201,418.98,2.089
84970s,HANGING HEART ZINC T-LIGHT HOLDER,2010-12-03 11:13:00,2011-12-09 10:26:00,238,496.49,2.0875757575757574
84971S,SMALL HEART FLOWERS HOOK,2010-12-01 09:41:00,2011-12-09 11:56:00,1761,1540.4499999999998,1.1178612716763006
84971l,LARGE HEART FLOWERS HOOK,2011-11-25 15:23:00,2011-11-25 15:23:00,2,4.92,2.46
84974,S/2 ZINC HEART DESIGN PLANTERS,2011-01-26 17:27:00,2011-11-01 12:25:00,39,388.04999999999995,9.95
84975,HEART SHAPED MIRROR,2010-12-06 14:36:00,2010-12-08 15:12:00,5,8.45,1.69
84976,RECTANGULAR SHAPED MIRROR,2010-12-01 17:06:00,2011-12-08 19:24:00,512,446.15000000000003,1.4297297297297298
84977,WIRE FLOWER T-LIGHT HOLDER,2011-03-18 11:22:00,2011-03-18 11:22:00,1,1.25,1.25
84978,HANGING HEART JAR T-LIGHT HOLDER,2010-12-05 12:43:00,2011-12-09 10:03:00,12493,16453.78,1.4836289222373806
84984A,GREEN PEONY CUSHION COVER,2011-05-19 13:35:00,2011-11-08 11:03:00,19,88.35000000000001,4.65
84984B,RED PEONY CUSHION COVER,2011-05-19 13:35:00,2011-11-08 11:03:00,17,79.05000000000001,4.65
84984D,ORIENTAL RED CUSHION COVER,2011-07-27 17:06:00,2011-11-08 11:03:00,13,60.45,4.65
84985A,SET OF 72 GREEN PAPER DOILIES,2010-12-01 12:43:00,2011-03-01 17:28:00,41,59.449999999999996,1.45
84987,SET OF 36 TEATIME PAPER DOILIES,2010-12-03 11:35:00,2011-12-05 14:40:00,3051,4471.17,1.9834730538922156
84988,SET OF 72 PINK HEART PAPER DOILIES,2010-12-01 14:32:00,2011-12-08 10:53:00,4311,6671.25,2.1471037181996087
84989A,75 GREEN FAIRY CAKE CASES,2011-01-05 12:15:00,2011-12-05 14:40:00,27,14.850000000000001,0.55
84989a,75 GREEN FAIRY CAKE CASES,2010-12-07 15:31:00,2011-08-24 10:22:00,42,87.51,2.086
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2011-04-20 15:25:00,2011-05-08 13:07:00,2,1.1,0.55
84991,60 TEATIME FAIRY CAKE CASES,2010-12-01 09:37:00,2011-12-09 10:03:00,18189,9169.970000000001,0.689585308056872
84992,72 SWEETHEART FAIRY CAKE CASES,2010-12-01 11:29:00,2011-12-08 15:31:00,13319,6532.780000000001,0.6851746031746032
84993A,75 GREEN PETIT FOUR CASES,2010-12-03 11:35:00,2011-12-09 12:20:00,343,159.69,0.5847272727272727
84993B,75 BLACK PETIT FOUR CASES,2010-12-05 11:59:00,2011-08-08 13:46:00,58,24.36,0.42
84993a,75 GREEN PETIT FOUR CASES,2011-02-02 12:16:00,2011-12-05 11:58:00,32,26.56,0.83
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2010-12-01 16:49:00,2011-12-09 10:03:00,2573,9933.880000000001,4.455807692307692
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2010-12-01 09:37:00,2011-12-09 12:16:00,4214,16045.970000000001,4.370267379679144
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2010-12-01 09:37:00,2011-12-09 12:16:00,3783,14497.03,4.257492537313433
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2010-12-01 12:49:00,2011-12-09 12:16:00,5103,19728.2,4.4071428571428575
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-01-26 16:01:00,2011-12-09 10:26:00,106,878.7399999999999,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2010-12-03 14:27:00,2011-12-09 10:26:00,364,3052.9199999999996,8.582
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2010-12-03 14:27:00,2011-12-09 10:23:00,284,2374.4399999999996,8.588787878787878
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2010-12-03 14:27:00,2011-12-09 10:26:00,319,2657.79,8.426266666666665
85006,SET 4 NURSERY DES ROUND BOXES,2010-12-10 11:19:00,2011-04-27 14:58:00,55,57.25,1.55
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2010-12-01 17:06:00,2011-04-10 14:16:00,13,66.12,5.171250000000001
85014A,BLACK/BLUE POLKADOT UMBRELLA,2010-12-01 10:03:00,2011-12-06 12:38:00,1163,6678.72,6.487913669064748
85014B,RED RETROSPOT UMBRELLA,2010-12-01 10:03:00,2011-12-09 10:03:00,1910,10952.2,6.828942857142858
85014a,BLACK/BLUE POLKADOT UMBRELLA,2010-12-03 11:28:00,2011-11-29 11:23:00,18,225.32000000000002,12.515714285714285
85014b,RED RETROSPOT UMBRELLA,2010-12-03 11:28:00,2011-12-08 10:53:00,25,313.06,12.505217391304347
85015,SET OF 12  VINTAGE POSTCARD SET,2010-12-01 14:32:00,2011-12-08 13:50:00,2180,1718.5400000000002,1.3232167832167832
85016,SET OF 6 VINTAGE NOTELETS KIT,2010-12-01 14:32:00,2011-05-31 10:45:00,563,560.11,2.0207142857142855
85017A,ENVELOPE 50 ROMANTIC IMAGES,2010-12-01 14:32:00,2011-04-03 15:07:00,16,13.58,0.8477777777777777
85017B,ENVELOPE 50 BLOSSOM IMAGES,2010-12-01 14:32:00,2011-11-08 18:41:00,1077,600.29,0.6770440251572326
85017C,ENVELOPE 50 CURIOUS IMAGES,2010-12-05 16:41:00,2011-05-12 20:13:00,49,26.17,0.6154545454545454
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-12-03 12:11:00,2011-01-14 14:39:00,12,30.599999999999998,2.55
85019A,ROMANTIC IMAGES NOTEBOOK SET,2010-12-01 14:03:00,2011-12-08 12:43:00,414,564.35,2.033333333333333
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-01-11 12:25:00,2011-12-08 12:43:00,512,682.97,1.9597222222222221
85019C,CURIOUS  IMAGES NOTEBOOK SET,2010-12-01 14:03:00,2011-06-09 10:06:00,182,270.72,2.997272727272727
85020,ROUND PINK HEART MIRROR,2010-12-06 12:52:00,2011-12-05 12:59:00,85,188.81,2.5686363636363634
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2010-12-19 13:59:00,2011-12-05 11:49:00,105,235.35000000000002,2.515384615384615
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-01-30 15:48:00,2011-12-05 12:46:00,193,289.65,1.633333333333333
85024C,PINK SMALL JEWELLED PHOTOFRAME,2010-12-08 12:17:00,2011-11-22 13:11:00,12,19.799999999999997,1.65
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2010-12-03 11:36:00,2011-12-08 09:28:00,329,555.1199999999999,2.337105263157895
85025C,PINK HEART SHAPE PHOTO FRAME,2010-12-02 13:32:00,2011-08-24 13:23:00,321,520.91,2.0585
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2010-12-07 16:20:00,2011-12-08 13:50:00,79,70.27,0.9918181818181818
85027L,FRENCH CHATEAU LARGE PLATTER,2010-12-05 16:41:00,2011-04-19 15:02:00,70,160.5,2.95
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,2011-03-27 14:28:00,2011-04-08 11:54:00,10,19.5,1.95
85028S,FRENCH CHATEAU SMALL FRUITBOWL,2011-03-27 14:28:00,2011-04-08 11:54:00,24,51.599999999999994,2.025
85030,FRENCH CHATEAU OVAL PLATTER,2011-03-20 13:28:00,2011-04-08 11:54:00,15,29.25,1.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2010-12-12 13:26:00,2011-04-13 14:17:00,16,45.9,3.892857142857143
85031B,BLOSSOM IMAGES SCRAP BOOK SET,2010-12-16 19:19:00,2010-12-16 19:19:00,1,4.95,4.95
85031C,CURIOUS IMAGES SCRAP BOOK SET,2010-12-16 11:53:00,2010-12-16 11:53:00,3,14.850000000000001,4.95
85032A,ROMANTIC IMAGES GIFT WRAP SET,2010-12-09 16:08:00,2011-12-08 12:43:00,789,776.49,1.0937037037037038
85032B,BLOSSOM IMAGES GIFT WRAP SET,2010-12-12 11:44:00,2011-12-08 12:43:00,786,739.99,1.0780451127819548
85032C,CURIOUS IMAGES GIFT WRAP SET,2010-12-09 16:08:00,2011-12-09 10:03:00,683,718.5400000000001,1.1924113475177305
85032D,YULETIDE IMAGES GIFT WRAP SET,2010-12-01 14:32:00,2011-10-06 13:29:00,687,561.34,1.1588297872340425
85034A,3 GARDENIA MORRIS BOXED CANDLES,2010-12-01 17:35:00,2011-11-23 09:34:00,498,911.4,2.7704999999999997
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2010-12-05 10:52:00,2011-12-08 12:26:00,945,1628.78,2.7206557377049183
85034C,3 ROSE MORRIS BOXED CANDLES,2010-12-03 15:45:00,2011-12-07 12:41:00,1129,1800.0,2.2984848484848484
85034a,3 GARDENIA MORRIS BOXED CANDLES,2011-05-23 14:19:00,2011-11-08 15:24:00,3,24.869999999999997,8.29
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,2011-11-25 15:23:00,2011-11-25 15:23:00,1,8.29,8.29
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2010-12-02 11:45:00,2011-10-26 16:43:00,276,782.3,3.7861904761904763
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2010-12-01 12:49:00,2011-10-27 19:56:00,619,1054.1,3.307
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2010-12-01 17:35:00,2011-11-27 14:40:00,1137,1760.66,2.517462686567164
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,2010-12-09 16:27:00,2010-12-21 15:21:00,2,16.94,8.47
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2010-12-21 15:20:00,2010-12-21 15:20:00,1,8.47,8.47
85035c,ROSE 3 WICK MORRIS BOX CANDLE,2010-12-07 15:34:00,2010-12-07 15:34:00,1,8.47,8.47
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2010-12-06 12:41:00,2011-10-31 14:41:00,211,714.35,3.9118749999999998
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2010-12-03 15:45:00,2011-11-17 15:16:00,361,581.4300000000001,2.215918367346939
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2010-12-05 15:47:00,2011-11-23 13:46:00,742,1066.8600000000001,2.427241379310345
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,2011-07-12 13:46:00,2011-07-12 13:46:00,2,16.58,8.29
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2010-12-03 11:28:00,2010-12-03 11:28:00,1,8.47,8.47
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2010-12-01 16:11:00,2011-12-09 12:25:00,1061,2171.26,2.542191780821918
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2010-12-01 14:32:00,2011-12-09 10:03:00,704,1010.6199999999999,1.6261728395061728
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2010-12-06 10:08:00,2011-12-09 10:03:00,806,1174.6299999999999,1.6247398843930634
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2010-12-06 10:08:00,2011-12-08 09:28:00,305,265.77,1.5844776119402983
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,2010-12-03 11:13:00,2011-12-08 10:53:00,40,131.81,3.297241379310345
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2010-12-07 18:36:00,2011-12-09 10:03:00,888,1607.32,2.0394674556213017
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2010-12-01 17:06:00,2011-04-10 12:53:00,137,229.46999999999997,1.6975
85040a,S/4 PINK FLOWER CANDLES IN BOWL,2011-01-18 14:59:00,2011-11-30 15:33:00,32,105.28,3.29
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2010-12-01 15:37:00,2011-11-02 12:45:00,42,191.1,4.886363636363637
85047,WHITE BEADED GARLAND STRING 20LIGHT,2011-01-25 13:38:00,2011-01-27 15:36:00,3,19.049999999999997,6.35
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2010-12-01 14:32:00,2011-12-09 10:26:00,1359,10910.61,9.306958174904944
85049A,TRADITIONAL CHRISTMAS RIBBONS,2010-12-01 09:56:00,2011-12-09 12:20:00,3001,3842.36,1.4897256097560976
85049B,LUSH GREENS RIBBONS,2010-12-03 10:33:00,2011-01-26 14:19:00,54,67.5,1.25
85049C,ROMANTIC PINKS RIBBONS,2010-12-01 11:29:00,2011-12-09 10:03:00,1215,1515.69,1.3552838427947598
85049D,BRIGHT BLUES RIBBONS,2010-12-01 11:29:00,2011-09-28 15:50:00,547,694.99,1.2957798165137615
85049E,SCANDINAVIAN REDS RIBBONS,2010-12-01 11:21:00,2011-12-09 12:20:00,2860,3783.61,1.4938313253012048
85049F,BABY BOOM RIBBONS,2010-12-02 13:44:00,2011-09-26 12:45:00,378,477.34,1.2898901098901099
85049G,CHOCOLATE BOX RIBBONS,2010-12-01 11:29:00,2011-12-09 10:03:00,1608,1999.19,1.4033955223880596
85049H,URBAN BLACK RIBBONS,2010-12-01 11:57:00,2011-12-09 10:03:00,848,869.1,1.0584491978609627
85049a,TRADITIONAL CHRISTMAS RIBBONS,2010-12-03 14:27:00,2011-12-09 10:26:00,244,812.84,3.2977777777777777
85049b,LUSH GREENS RIBBONS,2011-03-29 13:44:00,2011-09-20 14:46:00,2,4.92,2.46
85049c,ROMANTIC PINKS RIBBONS,2011-11-23 11:11:00,2011-11-23 11:11:00,1,2.46,2.46
85049d,BRIGHT BLUES RIBBONS,2011-03-29 13:44:00,2011-05-10 15:06:00,2,4.92,2.46
85049e,SCANDINAVIAN REDS RIBBONS,2010-12-03 14:27:00,2011-12-09 10:26:00,109,360.71,3.2950000000000004
85049g,CHOCOLATE BOX RIBBONS,2010-12-21 15:40:00,2011-12-09 10:23:00,113,276.42,2.4284313725490194
85053,FRENCH ENAMEL CANDLEHOLDER,2010-12-01 17:06:00,2011-12-09 12:00:00,1693,3649.4900000000002,2.6198136645962733
85054,FRENCH ENAMEL POT W LID,2010-12-03 11:36:00,2011-11-28 15:54:00,587,1430.63,3.4877586206896556
85055,FRENCH ENAMEL UTENSIL HOLDER,2010-12-03 11:36:00,2011-01-18 10:22:00,45,183.71,5.15125
85059,FRENCH ENAMEL WATER BASIN,2010-12-07 15:54:00,2011-12-09 10:03:00,411,1273.11,4.116821705426357
85061W,WHITE JEWELLED HEART DECORATION,2010-12-02 12:10:00,2011-12-08 14:38:00,2146,1882.1499999999999,1.1002958579881656
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2010-12-05 15:38:00,2011-12-07 14:34:00,1462,2429.4999999999995,1.7914999999999999
85064,CREAM SWEETHEART LETTER RACK,2010-12-01 14:32:00,2011-01-27 12:40:00,215,976.25,6.697333333333333
85066,CREAM SWEETHEART MINI CHEST,2010-12-02 17:41:00,2011-12-09 10:45:00,1784,22594.2,14.308129770992366
85067,CREAM SWEETHEART WALL CABINET,2010-12-01 14:03:00,2011-01-13 15:18:00,7,126.64999999999999,18.55
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2010-12-01 14:05:00,2011-12-06 12:12:00,1041,583.23,0.8838938053097345
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2010-12-01 09:37:00,2011-12-08 09:47:00,1290,684.62,0.8929133858267717
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2010-12-01 14:05:00,2011-12-09 11:34:00,683,428.0,1.2516981132075473
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2010-12-02 09:43:00,2011-12-06 12:12:00,403,249.48999999999998,0.8260465116279069
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2010-12-03 15:45:00,2011-11-02 15:33:00,1932,696.8,1.001290322580645
85084,HOLLY TOP CHRISTMAS STOCKING,2010-12-10 12:14:00,2010-12-21 12:44:00,20,17.0,0.85
85086A,CANDY SPOT HEART DECORATION,2010-12-10 11:42:00,2011-08-12 16:30:00,146,122.08,0.8331999999999999
85087,CANDY SPOT CUSHION COVER,2010-12-06 16:57:00,2011-10-07 15:09:00,339,1129.99,3.48024
85088,CANDY SPOT HAND BAG,2010-12-17 14:41:00,2011-11-30 15:13:00,259,534.83,2.3871153846153845
85089,CANDY SPOT BUNNY,2011-01-05 15:56:00,2011-11-17 15:08:00,13,38.35,2.95
85092,CANDY SPOT TEA COSY,2011-02-07 11:42:00,2011-02-20 13:21:00,27,40.05,2.3
85093,CANDY SPOT EGG WARMER HARE,2010-12-06 09:58:00,2011-11-03 16:56:00,708,475.18,0.8860674157303371
85094,CANDY SPOT EGG WARMER RABBIT,2010-12-06 16:57:00,2011-12-09 10:03:00,640,242.13,0.6907777777777777
85095,THREE CANVAS LUGGAGE TAGS,2010-12-01 12:23:00,2011-12-05 17:17:00,150,243.49,1.8197916666666665
85096,HILDA CANDY SPOT RABBIT,2010-12-06 09:58:00,2011-12-05 17:36:00,25,109.23,4.660588235294118
85099B,JUMBO BAG RED RETROSPOT,2010-12-01 09:57:00,2011-12-09 10:26:00,48371,94159.81,2.4861972498814606
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2010-12-01 09:37:00,2011-12-09 12:19:00,13900,28047.74,2.605185577942736
85099F,JUMBO BAG STRAWBERRY,2010-12-01 11:45:00,2011-12-08 16:30:00,17237,32495.59,2.3821568627450977
85099f,JUMBO BAG STRAWBERRY,2010-12-03 14:27:00,2011-01-11 14:42:00,46,232.05999999999997,5.05
85103,SILVER T-LIGHT SETTING,2010-12-16 19:19:00,2011-07-19 12:38:00,143,924.29,7.292142857142857
85104,SILVER GLASS T-LIGHT SET,2010-12-01 13:21:00,2011-12-06 12:18:00,201,525.75,3.2276470588235298
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2010-12-02 13:49:00,2011-11-28 13:37:00,649,1142.31,2.261
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2010-12-09 12:49:00,2011-12-06 16:32:00,249,541.39,2.51448275862069
85109,PINK BOUDOIR T-LIGHT HOLDER,2010-12-19 14:03:00,2010-12-19 14:03:00,12,10.2,0.85
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2010-12-03 15:45:00,2011-12-08 19:24:00,1409,437.59,0.49448275862068963
85114A,BLACK ENCHANTED FOREST PLACEMAT,2010-12-01 17:06:00,2011-12-01 19:42:00,649,1105.21,2.0494642857142855
85114B,IVORY ENCHANTED FOREST PLACEMAT,2010-12-01 13:17:00,2011-12-08 16:30:00,477,902.49,2.204025974025974
85114C,RED ENCHANTED FOREST PLACEMAT,2010-12-01 13:17:00,2011-12-09 10:03:00,516,920.2199999999999,1.9419230769230769
85114a,BLACK ENCHANTED FOREST PLACEMAT,2010-12-14 15:56:00,2011-06-08 15:25:00,49,161.70000000000002,3.2993333333333337
85114b,IVORY ENCHANTED FOREST PLACEMAT,2010-12-21 15:18:00,2011-12-08 10:53:00,36,118.86000000000001,3.2950000000000004
85114c,RED ENCHANTED FOREST PLACEMAT,2010-12-07 15:33:00,2011-12-05 11:58:00,162,534.66,3.298
85115B,S/4 BLACK DISCO PARTITION PANEL,2011-10-11 16:29:00,2011-10-11 16:29:00,3,24.869999999999997,8.29
85116,BLACK CANDELABRA T-LIGHT HOLDER,2010-12-01 11:45:00,2011-10-14 11:08:00,941,1106.88,1.4657777777777776
85118,HEART T-LIGHT HOLDER,2010-12-08 13:08:00,2011-01-17 17:57:00,146,144.52,1.541
85119,WATERING CAN SINGLE HOOK PISTACHIO,2010-12-07 15:34:00,2010-12-07 15:34:00,1,3.36,3.36
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-01 08:26:00,2011-12-09 11:34:00,37641,104462.75,3.1178384376387043
85123a,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-03 14:27:00,2011-12-08 10:53:00,292,1952.4799999999998,6.64044776119403
85124B,BLUE JUICY FRUIT PHOTO FRAME,2010-12-02 13:32:00,2011-11-24 09:21:00,93,264.06,3.178205128205128
85124C,GREEN JUICY FRUIT PHOTO FRAME,2010-12-02 13:32:00,2011-10-23 12:46:00,94,261.89,2.9928205128205128
85125,SMALL ROUND CUT GLASS CANDLESTICK,2010-12-06 16:57:00,2011-11-27 11:12:00,161,760.39,5.201212121212122
85126,LARGE ROUND CUTGLASS CANDLESTICK,2010-12-21 15:19:00,2010-12-21 15:19:00,2,27.14,13.57
85127,SMALL SQUARE CUT GLASS CANDLESTICK,2010-12-01 14:32:00,2011-12-05 11:58:00,187,1106.54,6.9253846153846155
85129B,BEADED CRYSTAL HEART GREEN SMALL,2010-12-05 13:55:00,2011-12-05 17:17:00,119,168.59,1.9122580645161291
85129C,BEADED CRYSTAL HEART BLUE SMALL,2010-12-03 13:43:00,2011-12-08 09:20:00,80,107.31,1.7373333333333332
85129D,BEADED CRYSTAL HEART PINK SMALL,2010-12-01 14:32:00,2011-12-05 17:17:00,207,342.74,1.9433846153846153
85130A,BEADED PEARL HEART WHITE LARGE,2010-12-03 13:43:00,2011-05-23 16:32:00,77,127.04999999999998,1.65
85130B,BEADED CRYSTAL HEART GREEN LARGE,2010-12-07 15:28:00,2011-12-07 14:12:00,834,760.4300000000001,1.382741935483871
85130C,BEADED CRYSTAL HEART BLUE  LARGE,2011-01-20 12:20:00,2011-12-07 14:12:00,482,437.22,1.077659574468085
85130D,BEADED CRYSTAL HEART PINK LARGE,2010-12-05 12:43:00,2011-12-07 14:12:00,565,569.29,1.5017460317460318
85131A,BEADED PEARL HEART WHITE ON STICK,2010-12-03 10:43:00,2011-10-30 15:55:00,996,901.48,0.9148739495798318
85131B,BEADED CRYSTAL HEART GREEN ON STICK,2010-12-01 14:32:00,2011-12-09 10:03:00,623,521.11,0.8377906976744186
85131C,BEADED CRYSTAL HEART BLUE ON STICK,2010-12-06 10:08:00,2011-11-14 15:27:00,193,178.85,0.8714
85131D,BEADED CRYSTAL HEART PINK ON STICK,2010-12-01 17:06:00,2011-12-09 10:03:00,850,725.26,0.8429126213592232
85132A,CHARLIE + LOLA BISCUITS TINS,2010-12-01 14:32:00,2011-05-24 11:31:00,545,1561.77,5.117454545454545
85132B,CHARLIE AND LOLA TABLE TINS,2010-12-02 12:33:00,2011-06-19 13:26:00,529,1156.1699999999998,3.5270666666666664
85132C,CHARLIE AND LOLA FIGURES TINS,2010-12-02 12:33:00,2011-09-02 09:38:00,1520,3562.3199999999997,3.986509433962264
85132a,CHARLIE + LOLA BISCUITS TINS,2010-12-07 15:34:00,2011-05-10 15:09:00,8,92.19999999999999,11.524999999999999
85132b,CHARLIE AND LOLA TABLE TINS,2011-04-15 10:37:00,2011-06-21 16:36:00,9,74.60999999999999,8.29
85132c,CHARLIE AND LOLA FIGURES TINS,2011-03-15 14:19:00,2011-04-26 09:50:00,3,24.869999999999997,8.29
85135A,YELLOW DRAGONFLY HELICOPTER,2010-12-21 09:47:00,2011-11-29 11:48:00,19,151.05,7.95
85135B,BLUE DRAGONFLY HELICOPTER,2010-12-01 14:05:00,2011-11-17 13:16:00,65,524.5500000000001,8.051739130434783
85135C,RED DRAGONFLY HELICOPTER,2010-12-01 14:32:00,2011-12-08 17:37:00,106,856.38,8.074705882352943
85136A,YELLOW SHARK HELICOPTER,2010-12-01 14:05:00,2011-12-06 12:21:00,71,572.41,8.04925925925926
85136B,BLUE SHARK HELICOPTER,2010-12-12 12:44:00,2010-12-14 13:31:00,2,15.9,7.95
85136C,RED SHARK HELICOPTER,2010-12-01 14:05:00,2011-12-08 13:26:00,52,421.18,8.079444444444444
85141,JARDIN ETCHED GLASS FRUITBOWL,2010-12-15 12:09:00,2011-06-16 14:26:00,120,619.94,5.7587179487179485
85144,JARDIN ETCHED GLASS BUTTER DISH,2010-12-02 15:46:00,2011-05-03 13:52:00,220,582.7,3.9690476190476187
85145,JARDIN ETCHED GLASS LARGE BELL JAR,2011-03-25 17:34:00,2011-04-28 16:11:00,37,163.75,5.303846153846154
85146,JARDIN ETCHED GLASS SMALL BELL JAR,2010-12-15 13:24:00,2011-04-07 13:11:00,45,171.11,4.418
85150,LADIES & GENTLEMEN METAL SIGN,2010-12-01 11:21:00,2011-12-09 10:26:00,4037,9383.43,3.0745511482254697
85152,HAND OVER THE CHOCOLATE   SIGN,2010-12-01 10:39:00,2011-12-09 10:03:00,8246,15928.730000000001,2.3584683357879235
85159A,"BLACK TEA,COFFEE,SUGAR JARS",2010-12-02 13:08:00,2011-12-04 15:19:00,453,783.3499999999999,1.9734042553191489
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2010-12-14 12:59:00,2011-11-30 17:22:00,622,1134.5,2.090677966101695
85160A,WHITE BIRD GARDEN DESIGN MUG,2011-01-25 17:10:00,2011-01-25 17:10:00,6,7.5,1.25
85160B,BLACK BIRD GARDEN DESIGN MUG,2011-01-12 15:01:00,2011-11-13 16:22:00,106,62.239999999999995,1.366470588235294
85160a,WHITE BIRD GARDEN DESIGN MUG,2010-12-21 15:18:00,2010-12-21 15:18:00,1,16.13,16.13
85161,ACRYLIC GEOMETRIC LAMP,2010-12-23 13:26:00,2011-11-27 11:47:00,35,568.65,17.94857142857143
